Pérdidas,CP UNIDADES,Costo M$,Dda. SING,Gen. SING,ANDES SOLAR,ANG1,ANG2,CAVA,CCR1 (Carbón),CHAP,CTA,CTH,CTM1 (Carbón),CTM2 (Carbón),EÓLICA VALLE DE LOS VIENTOS,LA HUAYCA II,MARIA ELENA FV,MHAH,MHT2,NTO1 (Carbón),NTO2 (Carbón),PAM,PARQUE SOLAR FINIS TERRAE,PAS2,PAS3,SOLAR JAMA 1,SOLAR JAMA 2,TG3 (Diesel),TGTAR,U12 (Carbón),U13 (Carbón),U14 (Carbón),U15 (Carbón),U16-TG + U16-TV,UG1 (HFO),UG2 (HFO),UG3 (HFO),UG4 (HFO),UG5 (HFO),UG6 (HFO),RES_GIRO_UTIL,RES_PRONTA,RES_DETENIDA_CP,RES.PRIMARIA,GEN. EN PRUEBAS,GENERACION AES GENER,GENERACION ANGAMOS,GENERACION CELTA,GENERACION ENGIE,GENERACION ENORCHILE,GENERACION EQUIPOS DE GENERACION,GENERACION GASATACAMA,GENERACION HORNITOS,TG3 (Gas Natural),AGB,CTM3-TG + CTM3-TV,GMAR,INACAL,MIMB (Diesel + Fuel Oil),TG2,ZOFRI_13,ZOFRI_2-5,ZOFRI_6,ZOFRI_7-12,M1AR,M2AR,SUIQ,TG1B + 0.5 TV1C (Diesel),TG2A + 0.5 TV2C (Diesel),TG2A + TG2B + TV2C (Diesel),TG2B + 0.5 TV2C (Diesel),TG1,CTTAR (Carbón),ZOFRI_1,CCR2 (Carbón),KELAR TG1 (Gas Natural),PARQUE SOLAR PAMPA CAMARONES,TG1A + 0.5 TV1C (Diesel),KELAR TG2 (Gas Natural)
49,207,41.55,2054.7,2310.7,0,267.5,271.6,3.1,133,10,164.6,165.1,0,90,22.2,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,0,0,100,116,243.4,0,0,0,0,0,0,258,806.4,604.2,135.2,0,267.2,539.1,0,569.4,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,207,41.63,2040.1,2295.1,0,267.5,271.6,3.1,133,5,164.6,165.1,0,90,9.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,0,0,100,116,245,0,0,0,0.7,0,0,258,808,604.2,135.2,0,267.2,539.1,0,566,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,185,54.18,1998.8,2230.8,0,267.5,271.6,1.8,247,5,164.6,165.1,0,154,1.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,0,0,122,116,143,6.7,2.9,0,6.7,0,8.9,118,781,462.2,127.2,0,267.2,539.1,0,710,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,184,48.39,1971.5,2200.5,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,2.9,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,128.5,6.7,0,0,6.7,0,8.9,100,766.5,490.2,117.2,0,267.2,539.1,0,681.5,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,184,47.33,1952,2181,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,5.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,124,0,0,0,0,0,4.9,100,772,490.2,117.2,0,267.2,539.1,0,677,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,184,47.34,1955.1,2184.1,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,8.1,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,124,5.2,0,0,0,0,0,100,772,490.2,117.2,0,267.2,539.1,0,677,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,184,47.04,1951.2,2180.2,0,267.5,271.6,1.8,247,1,164.6,165.1,0,153.1,10.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,124,0,0,0,0,0,0,100.9,771.1,490.2,117.2,0,267.2,539.1,0,676.1,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,184,46.77,1943.5,2171.5,0,267.5,271.6,1.8,247,1,164.6,165.1,0,142.9,11.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,124,0,0,0,0,0,0,111.1,760.9,490.2,117.2,0,267.2,539.1,0,665.9,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,184,47.48,1963.3,2192.3,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,12.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,122,116,126.1,0,0,0,6.7,0,0,100,774.1,490.2,117.2,0,267.2,539.1,0,679.1,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,184,46.78,1944.8,2175.8,0.3,267.5,271.6,1.8,247,1,164.6,165.1,0,146.5,13.5,0,0.7,1,1,135.3,131.9,17,0.6,0,0,0.7,0.5,0,0,0,0,118.2,116,124,0,0,0,0,0,0,111.3,760.7,490.2,117.2,0,267.5,539.1,0,665.7,2,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,177,48.42,1912.5,2128.5,8.2,267.5,271.6,1.8,247,1,164.6,165.1,0,138.9,13.7,3.2,21.6,1,1,135.3,131.9,17,34,2.2,5.6,12.9,9.3,10,0,0,0,108.4,115.7,124.1,0,0,0,6.7,8.9,8.9,97,726.1,604.2,116.2,0,275.4,539.1,0,499.4,51.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,171,47.92,1924.8,2128.8,15.5,267.5,271.6,1.8,247,1,164.6,165.1,0,115.5,12.4,11.2,44.7,1,1,135.3,131.9,17,83,5.8,13,22.3,16.1,10,8,0,0,122,88.2,0,6.7,6.7,0,6.7,8.9,8.9,96.9,688.7,587,107.2,0,282.7,539.1,8,350.4,113.8,0.8,0,165.1,0,2,0,3.3,0.8,6,0,1.6,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,170,37.46,1922.8,2125.8,18.1,267.5,271.6,1.8,200,1,164.6,165.1,0,90,9.6,17.3,55.6,1,1,135.3,131.9,17,109.4,6.2,13.5,26,18.9,10,0,0,0,122,75,0,5.6,0,0,6.7,0,8.9,170,603,604.2,102.2,0,285.3,539.1,0,303.2,120.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,170,36.97,1919,2123,18.4,267.5,271.6,1.8,200,1,164.6,165.1,0,90,5.3,21.3,56.2,1,1,135.3,131.9,17,114.8,6,13.4,26.2,19,10,0,0,0,122,75,0,5.5,0,0,6.7,0,0,170,603,604.2,102.2,0,285.6,539.1,0,303.4,120.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,175,38.19,1911,2122,18.5,267.5,271.6,1.8,163.2,1,164.6,165.1,0,90,2.4,23.2,55.7,1,1,135.3,131.9,17,114.8,5.8,13.2,26,18.8,10,0,50,0,122,75,0,0,0,0,0,0,0,236.8,566.2,604.2,102.2,0,285.7,539.1,0,353.6,119.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,180,33.77,1905.7,2121.7,18.7,267.5,271.6,1.8,150,1,164.6,132.8,0,90,8.5,24.2,55.7,1,1,135.3,131.9,17,115,5.8,13.1,26,18.8,0,0,50,0,75,75,0,0,0,0,0,0,0,311.3,473.7,632.2,92.2,0,285.9,539.1,0,296.4,119.5,0,0,132.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,180,33.12,1901.1,2116.1,18.8,267.5,271.6,1.9,150,1,164.6,103.3,0,90,27.5,23.9,55.9,1,1,135.3,131.9,17,119.4,6,13,26.1,18.9,0,0,50,0,75,75,0,0,0,0,0,0,0,340.8,444.2,632.2,92.2,0,286,539.1,0,296.5,119.9,0,0,103.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,180,32.81,1911,2125,18.9,267.5,271.6,1.9,150,2,148.4,105.1,0,90,52,22.1,56.5,1,1,135.3,131.9,17,118,6.1,13.1,26.2,19,0,0,50,0,75,75,0,0,0,0,0,0,0,355.2,429.8,632.2,92.2,0,286.1,539.1,0,297.4,120.9,0,0,105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,175,34.89,1921.1,2131.1,18.7,267.5,271.6,1.9,150,2,164.6,165.1,0,90,68.8,18.5,55.9,1,1,135.3,131.9,17,112.6,6.2,13.3,26.3,19,0,0,50,0,92.4,75,0,0,0,0,0,0,0,261.6,523.4,632.2,92.2,0,285.9,539.1,0,314.9,120.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,175,35.65,1926,2135,16.2,267.5,271.6,1.9,150,2,164.6,165.1,0,90,74.4,13,48,1,1,135.3,131.9,17,101.6,6,12.9,23.6,17.1,0,0,50,0,122,77.2,0,0,0,0,0,0,0,229.8,555.2,632.2,92.2,0,283.4,539.1,0,345.3,107.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,182,43.04,1937,2157,9.3,267.5,271.6,1.9,150,5,164.6,165.1,0,90,74.1,5.6,27.5,1,1,135.3,131.9,17,61.3,3.9,8.5,14.5,10.5,0,0,50,0,117.6,75,124,0,0,0,0,0,0,286.4,548.6,632.2,106.2,0,276.5,539.1,0,464.9,64.8,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,183,43.59,1958.8,2184.8,0.8,267.5,271.6,3.1,247,10,164.6,165.1,0,90,69.5,0.3,3.1,1,1,135.3,131.9,17,6.5,0.2,0.4,1.5,1.1,10,0,50,0,122,108,124,0,0,0,6.7,0,5.2,170,700,604.2,116.2,0,268,539.1,0,514.4,6.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,183,46.8,1997.6,2224.6,0,267.5,271.6,3.1,247,10,164.6,165.1,0,90,58,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,122,110.5,160,6.7,6.7,0,6.7,0,8.9,170,738.5,591.7,124.2,0,267.2,539.1,0,562.5,0,0,0,165.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,183,48.5,2035.8,2265.8,0,267.5,271.6,3.1,247,10,164.6,165.1,0,90,41.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,122,110.5,212,6.7,6.7,0,6.7,5.6,8.9,170,790.5,591.7,124.2,0,267.2,539.1,0,614.5,0,0,0,165.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,183,48.97,2035.9,2265.9,0,267.5,271.6,3.1,247,10,164.6,165.1,0,90,25.1,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,122,110.5,227.6,6.7,6.7,0,6.7,6.6,8.9,170,806.1,591.7,124.2,0,267.2,539.1,0,630.1,0,0,0,165.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,183,48.97,2021.8,2249.8,0,267.5,271.6,3.1,247,5,164.6,165.1,0,90,12.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,122,110.5,230.9,6.7,6.7,0,6.7,5,8.9,170,809.4,591.7,124.2,0,267.2,539.1,0,628.4,0,0,0,165.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,184,58.29,2124.6,2360.6,0,267.5,271.6,1.8,247,5,164.6,165.1,0,154,5.9,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,8,51.2,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,111.9,949.2,574.5,129.2,0,267.2,539.1,8,795.9,11.8,5.3,0,165.1,0,2,0,6,5.3,16.4,10,1.6,5,0.4,4.8,3,0.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0
51,184,55.1,2094.4,2329.4,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,3.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,52.6,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,97,950.6,587,116.2,0,267.2,539.1,0,779.4,11.8,0.8,0,165.1,0,2,0,6,0.8,12,0,1.6,5,0.4,4.8,3,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0
50,183,53.14,2075.6,2308.6,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,3.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,51.8,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,97,949.8,604.2,116.2,0,267.2,539.1,0,760.5,11.8,0.8,0,165.1,0,0,0,5.7,0.8,0,0,1.6,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,183,53.29,2079,2312,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,5.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,51.8,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,97,949.8,604.2,116.2,0,267.2,539.1,0,760.8,11.8,0.8,0,165.1,0,1.3,0,6,0.8,0,0,1.6,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,183,52.73,2075,2308,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,51.8,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,97,949.8,604.2,116.2,0,267.2,539.1,0,757.3,10.2,0.8,0,165.1,0,0,0,2.5,0.8,0,0,0,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,183,51.95,2066.6,2299.6,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,9.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,51.8,0,122,116,300,6.7,6.7,0,6.7,8.9,8.9,97,949.8,604.2,116.2,0,267.2,539.1,0,757,0.4,0.8,0,165.1,0,0,0,2.2,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,183,53.54,2087.7,2320.7,0,267.5,271.6,1.8,247,1,164.6,165.1,0,154,11.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,8,62.8,0,122,116,297,6.7,6.7,0,6.7,8.9,8.9,97,957.8,604.2,121.2,0,267.2,539.1,8,763.6,5.4,0.8,0,165.1,0,0,0,0.7,0.8,0,0,0,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,189,71.34,2068.9,2307.9,0.4,267.5,271.6,1.8,247,1,164.6,165.1,0,154,13,0,0.8,1,1,135.3,131.9,17,0.7,0,0,0.8,0.6,10,0,80,0,108.5,116,124,6.7,6.7,0,6.7,8.9,8.9,97,848,499.2,132.2,0,267.6,539.1,0,597.6,14.1,0,150.5,165.1,0,0,0,4.1,0,0,0,1.6,5,0.4,4.8,0,0,0,150.5,0,0,0,0,0,0,0,0,0,0,0
45,187,59.2,2035.3,2267.3,8.3,267.5,271.6,1.8,247,1,164.6,165.1,0,154,14.1,3.2,22,1,1,135.3,131.9,17,34.6,1.4,5.7,13,9.4,10,8,80,0,122,116,0,6.7,6.7,0,6.7,8.9,8.9,96.9,793.4,499.2,123.2,0,275.5,539.1,8,495.9,63.4,0.8,99.4,165.1,0,2,0,6,0.8,3.9,0,1.6,5,0.4,4.8,1.6,0,0,99.4,0,0,0,0,0,0,0,0,0,0,0
40,186,45.44,2048.1,2274.1,15.7,267.5,271.6,1.8,247,1,164.6,165.1,0,120.6,12.9,11.4,45.2,1,1,135.3,131.9,17,83.8,5.3,13,22.4,16.2,0,0,50,0,122,75,0,0,0,0,0,0,0,180,680.6,527.2,108.2,0,282.9,539.1,0,372.9,102.1,0.6,91,165.1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0
38,181,51.45,2046,2265,18.2,267.5,271.6,1.8,150,1,164.6,134.8,0,90,8.6,18,56.2,1,1,135.3,131.9,17,110.3,5.9,13.5,26,18.9,10,8,50,0,75,75,0,6.7,6.7,0,6.7,8.9,8.9,340,475.7,587,107.2,0,285.4,539.1,8,313.6,131.2,0.8,0,134.8,0,2,0,1.4,0.8,6,0,0.5,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,181,38.85,2042.3,2261.3,18.5,267.5,271.6,1.8,151.2,1,164.6,132.9,0,90,4.3,22.2,56.7,1,1,135.3,131.9,17,115.4,5.8,13.4,26.2,19,10,8,50,0,75.2,75,0,6.7,6.7,0,6.7,8.9,8.9,340,475.2,604.2,107.2,0,285.7,539.1,8,310.9,127.6,0.8,0,132.9,0,0,0,1.1,0.8,3.1,0,0,5,0.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,181,37.87,2033.8,2252.8,18.6,267.5,271.6,1.8,150,1,164.6,133.5,0,90,7.1,24.8,55.7,1,1,135.3,131.9,17,114.2,5.7,13.9,25.9,18.8,10,8,50,0,75,75,0,6.7,6.7,0,6.7,8.9,8.9,340,474.4,604.2,107.2,0,285.8,539.1,8,306.6,120.1,0.4,0,133.5,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,181,36.77,2028.5,2247.5,18.8,267.5,271.6,1.8,150,1,164.6,123.1,0,90,20.7,23.4,55.9,1,1,135.3,131.9,17,112.9,5.6,13.2,25.9,18.8,10,0,50,0,75,75,0,6.7,6.7,0,6.7,8.9,8.9,339.9,464,604.2,102.2,0,286,539.1,0,308.4,119.9,0.8,0,123.1,0,0,0,0.8,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,180,34.83,2025,2243,18.9,267.5,271.6,1.9,150,1,164.6,122.6,0,90,42,24.1,57,1,1,135.3,131.9,17,118.8,5.8,13.7,25.9,18.8,10,0,50,0,75,75,0,0,0,0,6.7,0,0,340,463.5,604.2,102.2,0,286.1,539.1,0,306.4,121.1,0.5,0,122.6,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,180,34.29,2033.6,2252.6,19,267.5,271.6,1.9,150,2,164.6,116.7,0,90,64,22.4,57.5,1,1,135.3,131.9,17,119.4,5.9,13.6,26,18.8,10,0,50,0,75,75,0,0,0,0,0,0,0,345.4,457.6,604.2,102.2,0,286.2,539.1,0,307.5,121.7,0,0,116.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,180,34.54,2045,2264,18.9,267.5,271.6,1.9,150,2,164.6,122.1,0,90,77.4,18.8,56.9,1,1,135.3,131.9,17,114.8,5.7,13.2,26,18.8,10,0,50,0,75,75,0,0,0,0,0,2.5,0,340,463,604.2,102.2,0,286.1,539.1,0,307.1,120.5,0,0,122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,191,37.85,2048.7,2279.7,16.3,267.5,271.6,1.9,150,2,153.2,100,90,90,81.5,13.3,49,1,1,135.3,131.9,17,104.8,5.6,12.2,23.5,17,0,0,50,0,75,75,0,0,0,0,0,0,0,414.6,429.5,632.2,97.2,0,283.5,539.1,0,386.1,107.3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,192,40.03,2079.8,2315.8,9.4,267.5,271.6,1.9,151.2,5,164.6,133.2,90,90,81.6,5.8,27.8,1,1,135.3,131.9,17,61.8,3.1,8.4,14.5,10.5,10,0,50,0,122,75,0,6.7,0,0,6.7,8.9,8.9,339.9,522.3,604.2,107.2,0,276.6,539.1,0,445.3,64.3,0.2,0,133.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,199,49.51,2133.3,2384.3,0.9,267.5,271.6,3.1,172.2,10,164.6,165.1,90,90,77.4,0.4,3,1,1,135.3,131.9,17,6.2,0.1,0.4,1.5,1.1,10,0,50,0,118.8,75,140.8,6.7,6.7,0,6.7,8.9,8.9,340,605.8,604.2,121.2,0,268.1,539.1,0,585.1,6.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,199,48.05,2202.3,2457.3,0,267.5,271.6,3.1,216.8,10,164.6,165.1,90,90,64.5,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,75,75,239.1,6.7,6.7,0,6.7,8.9,8.9,340,704.9,604.2,121.2,0,267.2,539.1,0,639.1,0.1,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,199,49.76,2241.9,2498.9,0,267.5,271.6,3.1,240.5,10,164.6,141.4,90,90,44.9,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,50,0,75,75,300,6.7,6.7,0,6.7,8.9,8.9,340,765.8,604.2,121.2,0,267.2,539.1,0,700,0.4,0.8,0,141.4,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,199,51.07,2241.1,2499.1,0,267.5,271.6,3.1,227.8,10,164.6,165.1,90,90,27,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,8,50,0,75,75,299.1,6.7,6.7,0,6.7,8.9,8.9,340,775.9,604.2,126.2,0,267.2,539.1,8,699.1,0.4,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,199,51.09,2227,2482,0,267.5,271.6,3.1,228.4,5,164.6,164.5,90,90,14,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,8,50,0,75,75,300,6.7,6.7,0,6.7,8.9,8.9,340,776.8,604.2,126.2,0,267.2,539.1,8,695,0.4,0.8,0,164.5,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,193,51.95,2109.7,2359.7,0,267.5,271.6,1.8,247,5,164.6,165.1,114.7,154,6.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,52.3,0,122,116,295.2,0,0,0,0,0,0,112,970.2,632.2,111.2,0,267.2,539.1,0,859.2,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,193,51.27,2079.7,2327.7,0,267.5,271.6,1.8,247,1,164.6,165.1,93,154,4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,72.2,0,122,116,271.7,0,0,0,0,0,0,113.8,944.9,632.2,111.2,0,267.2,539.1,0,829.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,193,50.64,2059.9,2305.9,0,267.5,271.6,1.8,247,1,164.6,165.1,90,154,4.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,0,122,116,274.5,0,0,0,0,0,0,139,922.5,632.2,111.2,0,267.2,539.1,0,807.5,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,193,50.68,2063.4,2309.4,0,267.5,271.6,1.8,247,1,164.6,165.1,90,154,7.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,67.1,0,122,116,258.1,0,0,0,0,0,0,121.9,923.2,632.2,111.2,0,267.2,539.1,0,808.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,193,50.47,2060.1,2305.1,0,267.5,271.6,1.8,247,1,164.6,165.1,90,154,11.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,80,0,122,116,236.9,0,0,0,0,0,0,109,914.9,632.2,111.2,0,267.2,539.1,0,799.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,193,50.07,2051.6,2295.6,0,267.5,271.6,1.8,247,1,164.6,165.1,90,154,15.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,0,122,116,253,0,0,0,0,0,0,139,901,632.2,111.2,0,267.2,539.1,0,786,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,193,50.54,2072.8,2317.8,0,267.5,271.6,1.8,247,1,164.6,165.1,90,154,20.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,0,122,116,270.7,0,0,0,0,0,0,139,918.7,632.2,111.2,0,267.2,539.1,0,803.7,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,196,57.24,2053.5,2310.5,0.4,267.5,271.6,1.8,247,1,164.6,165.1,149,154,24.2,0,0.8,1,1,135.3,131.9,17,0.8,0,0,0.9,0.7,0,0,56.7,0,118.2,116,124,0,0,0,0,0,0,127.1,833.9,490.2,122.2,6,267.6,539.1,0,878.9,2.4,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,189,53.12,2018.9,2262.9,8.5,267.5,271.6,1.8,247,1,164.6,165.1,128.5,154,26.3,3.2,22.4,1,1,135.3,131.9,17,35.2,2.2,5.6,13.3,9.6,0,0,50,0,122,116,0,0,0,0,0,0,0,100.5,793.5,477.7,108.2,40,275.7,539.1,0,732.8,53,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,189,45.97,2032.4,2269.4,15.8,267.5,271.6,1.8,247,1,164.6,165.1,90,90,24.8,11.2,45.5,1,1,135.3,131.9,17,84.6,5.8,13,22.5,16.3,0,0,50,0,122,109.3,0,0,0,0,0,0,0,209.7,684.3,477.7,108.2,80,283,539.1,0,626.1,103.1,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,182,49.45,2030.4,2255.4,18.3,267.5,271.6,1.8,247,1,164.6,165.1,90,154,18.6,17.3,56.4,1,1,135.3,131.9,17,110.8,6.2,13.5,26.1,18.9,0,0,50,0,122,108,0,6.7,6.7,0,6.7,7,8.9,97,747,619.7,97.2,165,285.5,539.1,0,529.5,121.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
